run_name,source,target,seed,epoch,total,cls,qdom,qcls,div,sda,rho,grl,lr,val_loss,val_accuracy,val_macro_f1
AT1_to_FR2_seed2,AT1,FR2,2,41,-0.9335,0.037,3.0752,3.0798,-8.3961,1.2706,1.0,1.0,0.000639,0.1064,0.97,0.8927
AT1_to_FR2_seed2,AT1,FR2,2,42,-0.8192,0.0338,3.084,3.2055,-8.3955,1.253,1.0,1.0,0.000624,0.1015,0.98,0.8982
AT1_to_FR2_seed2,AT1,FR2,2,43,-0.7803,0.0374,3.089,3.1787,-8.3759,1.2904,1.0,1.0,0.000609,0.109,0.97,0.8863
AT1_to_FR2_seed2,AT1,FR2,2,44,-1.3192,0.0329,2.9472,2.8861,-8.3949,1.2096,1.0,1.0,0.000594,0.1137,0.97,0.8711
AT1_to_FR2_seed2,AT1,FR2,2,45,-0.9947,0.0352,2.908,3.1942,-8.3811,1.249,1.0,1.0,0.000578,0.1229,0.97,0.8717
AT1_to_FR2_seed2,AT1,FR2,2,46,-0.9928,0.039,2.9281,3.2086,-8.3893,1.2207,1.0,1.0,0.000563,0.1017,0.97,0.8996
AT1_to_FR2_seed2,AT1,FR2,2,47,-1.2131,0.0396,2.9759,2.9436,-8.406,1.2338,1.0,1.0,0.000547,0.0984,0.97,0.889
AT1_to_FR2_seed2,AT1,FR2,2,48,-1.5593,0.0335,2.8779,2.7359,-8.4196,1.2132,1.0,1.0,0.000531,0.0888,0.98,0.8958
AT1_to_FR2_seed2,AT1,FR2,2,49,-1.03,0.0325,3.1095,2.9828,-8.3968,1.2419,1.0,1.0,0.000516,0.1057,0.97,0.8716
AT1_to_FR2_seed2,AT1,FR2,2,50,-0.4035,0.0335,3.2539,3.4351,-8.4144,1.2885,1.0,1.0,0.0005,0.1212,0.97,0.8707
AT1_to_FR2_seed2,AT1,FR2,2,51,-0.9111,0.0312,3.1055,3.0552,-8.3845,1.2816,1.0,1.0,0.000484,0.0931,0.98,0.8899
AT1_to_FR2_seed2,AT1,FR2,2,52,-1.2307,0.0309,3.0282,2.8393,-8.3929,1.2638,1.0,1.0,0.000469,0.1109,0.97,0.8887
AT1_to_FR2_seed2,AT1,FR2,2,53,-0.621,0.0291,3.1398,3.2869,-8.3852,1.3085,1.0,1.0,0.000453,0.1013,0.98,0.9016
AT1_to_FR2_seed2,AT1,FR2,2,54,-0.4008,0.0283,3.1739,3.5145,-8.3957,1.2783,1.0,1.0,0.000437,0.1115,0.97,0.8839
AT1_to_FR2_seed2,AT1,FR2,2,55,-0.6018,0.0262,3.2271,3.2819,-8.4219,1.2849,1.0,1.0,0.000422,0.1092,0.97,0.8883
AT1_to_FR2_seed2,AT1,FR2,2,56,-0.8338,0.0238,3.104,3.1919,-8.4196,1.2661,1.0,1.0,0.000406,0.1056,0.98,0.9027
AT1_to_FR2_seed2,AT1,FR2,2,57,-0.2416,0.0267,3.5236,3.3464,-8.4219,1.2837,1.0,1.0,0.000391,0.1049,0.97,0.9052
AT1_to_FR2_seed2,AT1,FR2,2,58,-0.6166,0.023,3.2513,3.2625,-8.3914,1.238,1.0,1.0,0.000376,0.1003,0.98,0.904
AT1_to_FR2_seed2,AT1,FR2,2,59,-0.9691,0.0228,3.0799,3.131,-8.406,1.2032,1.0,1.0,0.000361,0.096,0.97,0.895
AT1_to_FR2_seed2,AT1,FR2,2,60,-0.7468,0.0262,3.227,3.1174,-8.3932,1.2759,1.0,1.0,0.000345,0.1035,0.97,0.8957
AT1_to_FR2_seed2,AT1,FR2,2,61,-0.6896,0.0216,3.1659,3.2487,-8.4002,1.2744,1.0,1.0,0.000331,0.1042,0.97,0.8961
AT1_to_FR2_seed2,AT1,FR2,2,62,-0.8527,0.0205,3.1452,3.1241,-8.3851,1.2425,1.0,1.0,0.000316,0.1153,0.97,0.8802
AT1_to_FR2_seed2,AT1,FR2,2,63,-0.1762,0.0212,3.418,3.5116,-8.4147,1.2878,1.0,1.0,0.000301,0.1036,0.98,0.8951
AT1_to_FR2_seed2,AT1,FR2,2,64,-0.2969,0.02,3.3232,3.4532,-8.4123,1.3189,1.0,1.0,0.000287,0.1085,0.98,0.9063
AT1_to_FR2_seed2,AT1,FR2,2,65,-0.378,0.0216,3.2081,3.5078,-8.4062,1.2906,1.0,1.0,0.000273,0.1187,0.97,0.9007
AT1_to_FR2_seed2,AT1,FR2,2,66,0.0687,0.0214,3.3193,3.8592,-8.4244,1.2932,1.0,1.0,0.000259,0.1358,0.97,0.884
AT1_to_FR2_seed2,AT1,FR2,2,67,0.2509,0.02,3.3039,3.9949,-8.4007,1.3328,1.0,1.0,0.000245,0.1213,0.97,0.8924
AT1_to_FR2_seed2,AT1,FR2,2,68,-0.4441,0.0172,3.1992,3.4726,-8.4293,1.2962,1.0,1.0,0.000232,0.1346,0.97,0.8933
AT1_to_FR2_seed2,AT1,FR2,2,69,-0.2513,0.0159,3.232,3.6043,-8.4238,1.3203,1.0,1.0,0.000219,0.1315,0.97,0.8918
AT1_to_FR2_seed2,AT1,FR2,2,70,-0.1378,0.0139,3.3109,3.6437,-8.4178,1.3115,1.0,1.0,0.000206,0.1121,0.98,0.9124
AT1_to_FR2_seed2,AT1,FR2,2,71,-0.2566,0.0128,3.2908,3.5306,-8.4178,1.327,1.0,1.0,0.000194,0.125,0.97,0.9032
AT1_to_FR2_seed2,AT1,FR2,2,72,-0.1369,0.0114,3.3334,3.6072,-8.4018,1.3129,1.0,1.0,0.000181,0.1143,0.98,0.9137
AT1_to_FR2_seed2,AT1,FR2,2,73,-0.0933,0.014,3.3428,3.6541,-8.4259,1.3218,1.0,1.0,0.000169,0.1229,0.97,0.9048
AT1_to_FR2_seed2,AT1,FR2,2,74,-0.4754,0.012,3.2949,3.3104,-8.4055,1.3128,1.0,1.0,0.000158,0.122,0.97,0.9031
AT1_to_FR2_seed2,AT1,FR2,2,75,0.0671,0.0144,3.4997,3.5842,-8.3654,1.3342,1.0,1.0,0.000146,0.1224,0.98,0.893
AT1_to_FR2_seed2,AT1,FR2,2,76,0.2801,0.0147,3.6738,3.671,-8.4031,1.3238,1.0,1.0,0.000136,0.1201,0.97,0.9031
AT1_to_FR2_seed2,AT1,FR2,2,77,0.1931,0.0134,3.6153,3.6706,-8.4146,1.3085,1.0,1.0,0.000125,0.1304,0.98,0.9076
AT1_to_FR2_seed2,AT1,FR2,2,78,0.0569,0.0121,3.5709,3.6162,-8.4352,1.2928,1.0,1.0,0.000115,0.1232,0.98,0.9056
AT1_to_FR2_seed2,AT1,FR2,2,79,0.339,0.0123,3.6717,3.7444,-8.4037,1.3142,1.0,1.0,0.000105,0.1218,0.98,0.9113
AT1_to_FR2_seed2,AT1,FR2,2,80,0.5331,0.0112,3.7249,3.867,-8.3897,1.3197,1.0,1.0,9.55e-05,0.13,0.98,0.9017
AT1_to_FR2_seed2,AT1,FR2,2,81,0.6697,0.0114,3.7511,3.9754,-8.3928,1.3246,1.0,1.0,8.65e-05,0.1311,0.98,0.9096
AT1_to_FR2_seed2,AT1,FR2,2,82,0.3312,0.0114,3.6188,3.7986,-8.3924,1.2949,1.0,1.0,7.78e-05,0.1334,0.98,0.9022
AT1_to_FR2_seed2,AT1,FR2,2,83,0.1065,0.0104,3.5278,3.6941,-8.4085,1.2827,1.0,1.0,6.96e-05,0.1221,0.98,0.9127
AT1_to_FR2_seed2,AT1,FR2,2,84,0.0796,0.0093,3.5387,3.6669,-8.4113,1.276,1.0,1.0,6.18e-05,0.1266,0.98,0.916
AT1_to_FR2_seed2,AT1,FR2,2,85,0.2273,0.0095,3.6086,3.7301,-8.4089,1.288,1.0,1.0,5.45e-05,0.1293,0.98,0.9077
AT1_to_FR2_seed2,AT1,FR2,2,86,0.3365,0.0104,3.6415,3.7934,-8.4083,1.2996,1.0,1.0,4.76e-05,0.1286,0.98,0.9013
AT1_to_FR2_seed2,AT1,FR2,2,87,0.4194,0.0117,3.6521,3.8473,-8.4044,1.3128,1.0,1.0,4.11e-05,0.1286,0.98,0.9072
AT1_to_FR2_seed2,AT1,FR2,2,88,0.4376,0.0109,3.6911,3.8351,-8.4195,1.3201,1.0,1.0,3.51e-05,0.1227,0.98,0.9144
AT1_to_FR2_seed2,AT1,FR2,2,89,0.3381,0.0107,3.66,3.7769,-8.4253,1.3159,1.0,1.0,2.96e-05,0.1257,0.98,0.9176
AT1_to_FR2_seed2,AT1,FR2,2,90,0.1933,0.0106,3.5943,3.6957,-8.4056,1.2984,1.0,1.0,2.45e-05,0.1242,0.98,0.9176
AT1_to_FR2_seed2,AT1,FR2,2,91,0.1034,0.0094,3.5484,3.6469,-8.388,1.2866,1.0,1.0,1.99e-05,0.1263,0.98,0.9037
AT1_to_FR2_seed2,AT1,FR2,2,92,0.048,0.009,3.5498,3.6002,-8.3897,1.2787,1.0,1.0,1.57e-05,0.1252,0.98,0.9149
AT1_to_FR2_seed2,AT1,FR2,2,93,0.0612,0.0085,3.5874,3.6164,-8.4265,1.2755,1.0,1.0,1.2e-05,0.1202,0.98,0.9061
AT1_to_FR2_seed2,AT1,FR2,2,94,0.1447,0.0092,3.6337,3.6529,-8.4285,1.2772,1.0,1.0,8.86e-06,0.1278,0.98,0.9004
AT1_to_FR2_seed2,AT1,FR2,2,95,0.2385,0.0105,3.6798,3.676,-8.4067,1.2789,1.0,1.0,6.16e-06,0.1239,0.98,0.8991
AT1_to_FR2_seed2,AT1,FR2,2,96,0.2295,0.01,3.6756,3.6921,-8.4269,1.2786,1.0,1.0,3.94e-06,0.1268,0.98,0.8984
AT1_to_FR2_seed2,AT1,FR2,2,97,0.2929,0.0104,3.6869,3.7019,-8.3836,1.2773,1.0,1.0,2.22e-06,0.1243,0.98,0.9024
AT1_to_FR2_seed2,AT1,FR2,2,98,0.2913,0.0115,3.6871,3.717,-8.4013,1.2769,1.0,1.0,9.87e-07,0.1252,0.98,0.8987
AT1_to_FR2_seed2,AT1,FR2,2,99,0.2939,0.0111,3.6824,3.7327,-8.4086,1.2762,1.0,1.0,2.47e-07,0.1244,0.98,0.8985
AT1_to_FR2_seed2,AT1,FR2,2,100,0.3073,0.0108,3.6833,3.7361,-8.4,1.277,1.0,1.0,0.0,0.1254,0.98,0.8943
AT1_to_FR2_seed3,AT1,FR2,3,1,4.2175,0.3488,4.5136,4.9779,-6.4065,0.7837,0.998,1.0,0.001,0.1944,0.93,0.659
AT1_to_FR2_seed3,AT1,FR2,3,2,2.0262,0.1842,4.4822,4.4512,-8.2804,1.1889,1.0,1.0,0.000999,0.1833,0.94,0.6812
AT1_to_FR2_seed3,AT1,FR2,3,3,1.6972,0.1649,4.3021,4.3205,-8.3279,1.2377,1.0,1.0,0.000998,0.225,0.93,0.6942
AT1_to_FR2_seed3,AT1,FR2,3,4,1.7375,0.1604,4.3577,4.3661,-8.3923,1.2455,1.0,1.0,0.000996,0.1622,0.95,0.733
AT1_to_FR2_seed3,AT1,FR2,3,5,0.8032,0.1397,3.8817,3.9069,-8.3603,1.2352,1.0,1.0,0.000994,0.1525,0.95,0.7606
AT1_to_FR2_seed3,AT1,FR2,3,6,1.2491,0.1387,4.183,4.0601,-8.38,1.2473,1.0,1.0,0.000991,0.2127,0.94,0.7163
AT1_to_FR2_seed3,AT1,FR2,3,7,0.9297,0.1369,3.9233,3.9908,-8.3901,1.2689,1.0,1.0,0.000988,0.177,0.95,0.7614
AT1_to_FR2_seed3,AT1,FR2,3,8,1.4346,0.1398,4.112,4.3093,-8.3856,1.259,1.0,1.0,0.000984,0.1356,0.96,0.7928
AT1_to_FR2_seed3,AT1,FR2,3,9,0.2587,0.1149,3.3095,3.9026,-8.3866,1.3184,1.0,1.0,0.00098,0.1315,0.96,0.8053
AT1_to_FR2_seed3,AT1,FR2,3,10,-0.0984,0.1039,3.2771,3.5964,-8.3942,1.3184,1.0,1.0,0.000976,0.1662,0.95,0.7864
AT1_to_FR2_seed3,AT1,FR2,3,11,0.2131,0.1054,3.4395,3.7649,-8.3975,1.3008,1.0,1.0,0.00097,0.1575,0.96,0.8127
AT1_to_FR2_seed3,AT1,FR2,3,12,0.4651,0.1169,3.5032,3.9208,-8.4165,1.3407,1.0,1.0,0.000965,0.1644,0.95,0.8118
AT1_to_FR2_seed3,AT1,FR2,3,13,-0.5212,0.0963,2.9423,3.6014,-8.4237,1.2625,1.0,1.0,0.000959,0.1839,0.94,0.7924
AT1_to_FR2_seed3,AT1,FR2,3,14,-0.1303,0.0969,3.271,3.5792,-8.3943,1.3169,1.0,1.0,0.000952,0.1149,0.96,0.8462
AT1_to_FR2_seed3,AT1,FR2,3,15,-0.0518,0.1033,3.5202,3.4561,-8.4375,1.306,1.0,1.0,0.000946,0.124,0.96,0.8598
AT1_to_FR2_seed3,AT1,FR2,3,16,-0.576,0.0883,2.9231,3.5332,-8.435,1.3145,1.0,1.0,0.000938,0.1072,0.97,0.8584
AT1_to_FR2_seed3,AT1,FR2,3,17,-0.9903,0.078,2.7054,3.3447,-8.4115,1.293,1.0,1.0,0.00093,0.1174,0.97,0.8678
AT1_to_FR2_seed3,AT1,FR2,3,18,-0.2912,0.0865,3.2843,3.4638,-8.4176,1.2918,1.0,1.0,0.000922,0.1192,0.96,0.8427
AT1_to_FR2_seed3,AT1,FR2,3,19,-0.3185,0.0909,3.3499,3.3294,-8.3983,1.3095,1.0,1.0,0.000914,0.1189,0.96,0.8188
AT1_to_FR2_seed3,AT1,FR2,3,20,-0.3445,0.0889,3.2089,3.4414,-8.4013,1.3176,1.0,1.0,0.000905,0.1151,0.97,0.8554
AT1_to_FR2_seed3,AT1,FR2,3,21,-0.2712,0.0894,3.4127,3.3571,-8.4209,1.2905,1.0,1.0,0.000895,0.1258,0.96,0.8628
AT1_to_FR2_seed3,AT1,FR2,3,22,-0.3127,0.0874,3.4837,3.2318,-8.4293,1.3136,1.0,1.0,0.000885,0.1419,0.96,0.8452
AT1_to_FR2_seed3,AT1,FR2,3,23,0.4056,0.0879,3.7608,3.6277,-8.404,1.3332,1.0,1.0,0.000875,0.1687,0.95,0.8299
AT1_to_FR2_seed3,AT1,FR2,3,24,0.2911,0.0825,3.5855,3.7375,-8.4192,1.3049,1.0,1.0,0.000864,0.1184,0.97,0.8602
AT1_to_FR2_seed3,AT1,FR2,3,25,0.024,0.0772,3.5265,3.4705,-8.3732,1.323,1.0,1.0,0.000854,0.1287,0.96,0.8269
AT1_to_FR2_seed3,AT1,FR2,3,26,-0.1349,0.0754,3.5435,3.3586,-8.4315,1.3191,1.0,1.0,0.000842,0.115,0.97,0.8696
AT1_to_FR2_seed3,AT1,FR2,3,27,-0.0779,0.0705,3.4967,3.4452,-8.3957,1.3053,1.0,1.0,0.000831,0.1178,0.97,0.8594
AT1_to_FR2_seed3,AT1,FR2,3,28,-0.2422,0.0662,3.4216,3.3782,-8.4263,1.318,1.0,1.0,0.000819,0.117,0.97,0.8811
AT1_to_FR2_seed3,AT1,FR2,3,29,-0.5784,0.0583,3.3788,3.0722,-8.4134,1.3257,1.0,1.0,0.000806,0.1168,0.97,0.8788
AT1_to_FR2_seed3,AT1,FR2,3,30,-0.8768,0.0558,3.1561,2.9975,-8.4161,1.33,1.0,1.0,0.000794,0.1274,0.97,0.8705
AT1_to_FR2_seed3,AT1,FR2,3,31,-0.8407,0.0542,3.2456,2.9405,-8.4154,1.3344,1.0,1.0,0.000781,0.1136,0.97,0.8839
AT1_to_FR2_seed3,AT1,FR2,3,32,-0.9262,0.0546,3.2357,2.8792,-8.4295,1.3338,1.0,1.0,0.000768,0.1147,0.97,0.8867
AT1_to_FR2_seed3,AT1,FR2,3,33,-1.0503,0.046,3.1237,2.8829,-8.4341,1.3312,1.0,1.0,0.000755,0.116,0.97,0.889
AT1_to_FR2_seed3,AT1,FR2,3,34,-1.0593,0.0462,3.1476,2.8453,-8.4244,1.326,1.0,1.0,0.000741,0.1202,0.97,0.869
AT1_to_FR2_seed3,AT1,FR2,3,35,-0.8989,0.0461,3.0979,3.0347,-8.4043,1.3265,1.0,1.0,0.000727,0.1239,0.97,0.8839
AT1_to_FR2_seed3,AT1,FR2,3,36,-0.7561,0.0437,3.198,3.0719,-8.398,1.3283,1.0,1.0,0.000713,0.1235,0.97,0.886
AT1_to_FR2_seed3,AT1,FR2,3,37,-1.0727,0.0431,3.1997,2.7903,-8.4193,1.3135,1.0,1.0,0.000699,0.1174,0.97,0.8774
AT1_to_FR2_seed3,AT1,FR2,3,38,-1.3298,0.0395,3.0219,2.6685,-8.391,1.3313,1.0,1.0,0.000684,0.1244,0.97,0.8892
AT1_to_FR2_seed3,AT1,FR2,3,39,-1.4284,0.0378,2.9472,2.6497,-8.3887,1.3256,1.0,1.0,0.000669,0.135,0.97,0.8698
AT1_to_FR2_seed3,AT1,FR2,3,40,-1.5618,0.0365,2.8109,2.6719,-8.403,1.3218,1.0,1.0,0.000655,0.1578,0.96,0.8473
AT1_to_FR2_seed3,AT1,FR2,3,41,-1.7694,0.0328,2.7413,2.5939,-8.4403,1.3029,1.0,1.0,0.000639,0.1268,0.97,0.886
AT1_to_FR2_seed3,AT1,FR2,3,42,-1.4724,0.0339,2.7897,2.8027,-8.4304,1.3316,1.0,1.0,0.000624,0.1152,0.98,0.9118
AT1_to_FR2_seed3,AT1,FR2,3,43,-1.6047,0.0303,2.7431,2.7412,-8.4339,1.3146,1.0,1.0,0.000609,0.1312,0.97,0.8891
AT1_to_FR2_seed3,AT1,FR2,3,44,-1.8737,0.031,2.7216,2.4868,-8.4058,1.2928,1.0,1.0,0.000594,0.1348,0.97,0.8786
AT1_to_FR2_seed3,AT1,FR2,3,45,-2.2611,0.0296,2.5126,2.3542,-8.4268,1.2694,1.0,1.0,0.000578,0.1499,0.97,0.8815
AT1_to_FR2_seed3,AT1,FR2,3,46,-1.7476,0.0331,2.7911,2.5706,-8.4142,1.2719,1.0,1.0,0.000563,0.1321,0.97,0.8868
DK1_to_AT1_seed1,DK1,AT1,1,1,11.5993,0.8124,4.8901,8.1948,-3.2253,0.9273,0.997,1.0,0.001,0.7563,0.79,0.4613
DK1_to_AT1_seed1,DK1,AT1,1,2,6.0464,0.484,4.5504,6.9682,-7.3708,1.4146,1.0,1.0,0.000999,0.9914,0.72,0.3743
DK1_to_AT1_seed1,DK1,AT1,1,3,4.2402,0.4489,4.0402,6.7226,-8.0893,1.1176,1.0,1.0,0.000998,0.5898,0.84,0.5255
DK1_to_AT1_seed1,DK1,AT1,1,4,3.4779,0.4071,3.8219,6.4272,-8.3407,1.1624,1.0,1.0,0.000996,0.5957,0.83,0.5384
DK1_to_AT1_seed1,DK1,AT1,1,5,4.3712,0.4287,4.083,7.1245,-8.3474,1.0824,1.0,1.0,0.000994,0.6064,0.83,0.5433
DK1_to_AT1_seed1,DK1,AT1,1,6,4.2576,0.3809,4.0521,7.0928,-8.5029,1.2347,1.0,1.0,0.000991,0.7672,0.76,0.491
DK1_to_AT1_seed1,DK1,AT1,1,7,3.8244,0.3833,3.9168,6.7534,-8.5524,1.3233,1.0,1.0,0.000988,0.6969,0.8,0.5345
DK1_to_AT1_seed1,DK1,AT1,1,8,3.6116,0.3719,3.9495,6.5402,-8.614,1.364,1.0,1.0,0.000984,0.6485,0.81,0.5566
DK1_to_AT1_seed1,DK1,AT1,1,9,2.8467,0.3616,3.6101,6.3748,-8.6578,1.1579,1.0,1.0,0.00098,0.4795,0.87,0.615
DK1_to_AT1_seed1,DK1,AT1,1,10,2.7127,0.3459,3.566,6.3066,-8.5976,1.0918,1.0,1.0,0.000976,0.5478,0.84,0.5825
DK1_to_AT1_seed1,DK1,AT1,1,11,2.1489,0.3436,3.4875,5.8541,-8.6781,1.1417,1.0,1.0,0.00097,0.6378,0.82,0.5957
DK1_to_AT1_seed1,DK1,AT1,1,12,2.3491,0.3364,3.5825,6.0163,-8.7184,1.1323,1.0,1.0,0.000965,0.5628,0.84,0.5927
DK1_to_AT1_seed1,DK1,AT1,1,13,1.6063,0.3223,3.3464,5.6257,-8.7745,1.0864,1.0,1.0,0.000959,0.5353,0.85,0.6131
DK1_to_AT1_seed1,DK1,AT1,1,14,1.9515,0.312,3.4046,5.8375,-8.8039,1.2012,1.0,1.0,0.000952,0.539,0.86,0.5971
DK1_to_AT1_seed1,DK1,AT1,1,15,2.11,0.3127,3.6269,5.6967,-8.7404,1.2142,1.0,1.0,0.000946,0.5297,0.86,0.5634
DK1_to_AT1_seed1,DK1,AT1,1,16,1.7426,0.2876,3.4305,5.6386,-8.8337,1.2196,1.0,1.0,0.000938,0.7083,0.81,0.6349
DK1_to_AT1_seed1,DK1,AT1,1,17,1.3509,0.2687,3.2497,5.4721,-8.8454,1.2058,1.0,1.0,0.00093,0.5494,0.85,0.5607
DK1_to_AT1_seed1,DK1,AT1,1,18,1.492,0.261,3.1913,5.6124,-8.7846,1.212,1.0,1.0,0.000922,0.6494,0.83,0.6044
DK1_to_AT1_seed1,DK1,AT1,1,19,2.0529,0.2912,3.6789,5.5917,-8.73,1.2212,1.0,1.0,0.000914,0.595,0.83,0.5316
DK1_to_AT1_seed1,DK1,AT1,1,20,1.0451,0.2755,3.1062,5.2927,-8.8282,1.1989,1.0,1.0,0.000905,0.5395,0.85,0.6456
DK1_to_AT1_seed1,DK1,AT1,1,21,0.7005,0.2501,2.9827,5.0663,-8.8467,1.2482,1.0,1.0,0.000895,0.5431,0.86,0.554
DK1_to_AT1_seed1,DK1,AT1,1,22,0.7828,0.2587,3.0355,5.0739,-8.8242,1.2389,1.0,1.0,0.000885,0.5183,0.85,0.5999
DK1_to_AT1_seed1,DK1,AT1,1,23,1.1438,0.2614,3.2118,5.2592,-8.8046,1.216,1.0,1.0,0.000875,0.6344,0.83,0.5895
DK1_to_AT1_seed1,DK1,AT1,1,24,0.8867,0.2501,3.183,5.0432,-8.8552,1.2656,1.0,1.0,0.000864,0.4923,0.87,0.6143
DK1_to_AT1_seed1,DK1,AT1,1,25,0.9806,0.245,3.1328,5.1931,-8.8357,1.2454,1.0,1.0,0.000854,0.4547,0.87,0.6622
DK1_to_AT1_seed1,DK1,AT1,1,26,1.1654,0.2533,3.3496,5.2088,-8.909,1.2626,1.0,1.0,0.000842,0.4372,0.88,0.669
DK1_to_AT1_seed1,DK1,AT1,1,27,0.5922,0.2306,2.9532,5.0069,-8.8645,1.266,1.0,1.0,0.000831,0.4624,0.87,0.6464
DK1_to_AT1_seed1,DK1,AT1,1,28,0.0996,0.2255,2.9163,4.6708,-8.9638,1.2507,1.0,1.0,0.000819,0.4925,0.87,0.6557
DK1_to_AT1_seed1,DK1,AT1,1,29,0.3809,0.2239,2.9012,4.9278,-8.9546,1.2826,1.0,1.0,0.000806,0.4652,0.86,0.6277
DK1_to_AT1_seed1,DK1,AT1,1,30,0.4797,0.2189,3.056,4.8909,-8.9647,1.2785,1.0,1.0,0.000794,0.4035,0.89,0.6901
DK1_to_AT1_seed1,DK1,AT1,1,31,0.3078,0.2131,3.0712,4.6694,-8.9283,1.2824,1.0,1.0,0.000781,0.4892,0.86,0.6626
DK1_to_AT1_seed1,DK1,AT1,1,32,0.2764,0.2088,2.9971,4.7638,-8.9748,1.2816,1.0,1.0,0.000768,0.4307,0.88,0.6193
DK1_to_AT1_seed1,DK1,AT1,1,33,0.2469,0.205,2.989,4.7502,-8.9723,1.2751,1.0,1.0,0.000755,0.4088,0.89,0.6839
DK1_to_AT1_seed1,DK1,AT1,1,34,0.1654,0.1959,2.9017,4.7929,-8.9639,1.2388,1.0,1.0,0.000741,0.4491,0.87,0.6923
DK1_to_AT1_seed1,DK1,AT1,1,35,0.2704,0.1988,2.8465,4.9015,-8.9589,1.2825,1.0,1.0,0.000727,0.3902,0.9,0.7303
DK1_to_AT1_seed1,DK1,AT1,1,36,0.0737,0.1964,2.9106,4.6565,-8.99,1.3003,1.0,1.0,0.000713,0.3777,0.89,0.6957
DK1_to_AT1_seed1,DK1,AT1,1,37,0.8905,0.1927,3.0666,5.2861,-8.9706,1.3157,1.0,1.0,0.000699,0.4567,0.88,0.6658
DK1_to_AT1_seed1,DK1,AT1,1,38,1.0187,0.1924,2.958,5.517,-8.9686,1.3199,1.0,1.0,0.000684,0.4625,0.88,0.6409
DK1_to_AT1_seed1,DK1,AT1,1,39,0.4623,0.2011,3.0583,4.8461,-8.9501,1.3068,1.0,1.0,0.000669,0.3542,0.9,0.709
DK1_to_AT1_seed1,DK1,AT1,1,40,0.1596,0.1893,2.9124,4.6747,-8.96,1.3433,1.0,1.0,0.000655,0.4679,0.87,0.6754
DK1_to_AT1_seed1,DK1,AT1,1,41,-0.2108,0.1812,2.7495,4.5255,-8.9871,1.3202,1.0,1.0,0.000639,0.4515,0.88,0.6829
DK1_to_AT1_seed1,DK1,AT1,1,42,0.1109,0.1928,2.8281,4.698,-8.9259,1.3179,1.0,1.0,0.000624,0.3903,0.89,0.723
DK1_to_AT1_seed1,DK1,AT1,1,43,-0.4766,0.1792,2.7289,4.295,-9.004,1.3243,1.0,1.0,0.000609,0.4017,0.9,0.6323
DK1_to_AT1_seed1,DK1,AT1,1,44,0.111,0.1832,3.0974,4.4622,-8.9823,1.3505,1.0,1.0,0.000594,0.3859,0.89,0.6294
DK1_to_AT1_seed1,DK1,AT1,1,45,-0.2012,0.1775,2.8045,4.4643,-8.9888,1.3413,1.0,1.0,0.000578,0.406,0.89,0.7088
DK1_to_AT1_seed1,DK1,AT1,1,46,-0.5617,0.165,2.6572,4.2697,-8.9834,1.3298,1.0,1.0,0.000563,0.3972,0.89,0.7374
DK1_to_AT1_seed1,DK1,AT1,1,47,-0.5723,0.1601,2.7207,4.2327,-9.0252,1.3394,1.0,1.0,0.000547,0.3928,0.9,0.6177
DK1_to_AT1_seed1,DK1,AT1,1,48,-0.3836,0.1604,2.8568,4.2616,-9.0002,1.3378,1.0,1.0,0.000531,0.4175,0.89,0.7054
DK1_to_AT1_seed1,DK1,AT1,1,49,-0.5166,0.1578,2.7454,4.2183,-8.9728,1.3346,1.0,1.0,0.000516,0.4318,0.89,0.6328
DK1_to_AT1_seed1,DK1,AT1,1,50,-0.6077,0.1569,2.6462,4.2455,-8.9948,1.3385,1.0,1.0,0.0005,0.3758,0.89,0.7078
DK1_to_AT1_seed1,DK1,AT1,1,51,-0.4962,0.1505,2.748,4.2711,-9.0007,1.3349,1.0,1.0,0.000484,0.3943,0.89,0.7068
DK1_to_AT1_seed1,DK1,AT1,1,52,-0.4366,0.1474,2.8624,4.2293,-8.9963,1.3208,1.0,1.0,0.000469,0.4229,0.88,0.6777
DK1_to_AT1_seed1,DK1,AT1,1,53,-0.3806,0.1476,2.8166,4.3172,-8.9903,1.3281,1.0,1.0,0.000453,0.4533,0.87,0.6698
DK1_to_AT1_seed1,DK1,AT1,1,54,-0.5643,0.145,2.7637,4.2385,-9.0199,1.3084,1.0,1.0,0.000437,0.3976,0.89,0.7165
DK1_to_AT1_seed1,DK1,AT1,1,55,-0.6247,0.1451,2.6604,4.2454,-8.9763,1.3007,1.0,1.0,0.000422,0.424,0.88,0.7222
DK1_to_AT1_seed1,DK1,AT1,1,56,-0.5083,0.1442,2.8196,4.2413,-9.0211,1.3077,1.0,1.0,0.000406,0.4568,0.88,0.6516
DK1_to_AT1_seed1,DK1,AT1,1,57,-0.3978,0.1413,2.9265,4.2216,-8.989,1.3017,1.0,1.0,0.000391,0.484,0.86,0.7008
DK1_to_AT1_seed1,DK1,AT1,1,58,-0.4414,0.1416,2.852,4.2939,-9.0303,1.3014,1.0,1.0,0.000376,0.4805,0.87,0.68
DK1_to_AT1_seed1,DK1,AT1,1,59,-0.5041,0.1378,2.9095,4.194,-9.0264,1.281,1.0,1.0,0.000361,0.5185,0.86,0.6819
DK1_to_AT1_seed1,DK1,AT1,1,60,-0.4382,0.1367,2.8339,4.2867,-8.9748,1.2793,1.0,1.0,0.000345,0.4499,0.88,0.7165
